File,Min,Mean,Max
sm2_mm_ACCESS1-3_rcp45_feb_mean_2050-2059_mean.tif,120.0,339.7,557.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2050-2059_mean.tif,134.0,348.0,559.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2050-2059_mean.tif,170.0,371.7,560.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2050-2059_mean.tif,160.0,403.3,584.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2050-2059_mean.tif,135.0,370.7,584.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2050-2059_mean.tif,102.0,318.1,573.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2050-2059_mean.tif,99.0,296.8,571.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2050-2059_mean.tif,109.0,314.2,557.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2050-2059_mean.tif,121.0,328.6,557.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2050-2059_mean.tif,124.0,329.8,557.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2050-2059_mean.tif,124.0,330.9,557.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2060-2069_mean.tif,138.0,339.1,556.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2060-2069_mean.tif,138.0,344.7,556.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2060-2069_mean.tif,142.0,351.7,556.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2060-2069_mean.tif,176.0,378.8,572.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2060-2069_mean.tif,172.0,403.5,589.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2060-2069_mean.tif,132.0,364.4,583.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2060-2069_mean.tif,102.0,313.8,582.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2060-2069_mean.tif,97.0,306.6,578.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2060-2069_mean.tif,111.0,322.0,560.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2060-2069_mean.tif,123.0,331.2,556.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2060-2069_mean.tif,127.0,331.5,556.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2060-2069_mean.tif,127.0,334.7,556.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2070-2079_mean.tif,131.0,338.9,556.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2070-2079_mean.tif,131.0,345.2,556.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2070-2079_mean.tif,133.0,353.5,556.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2070-2079_mean.tif,165.0,375.5,564.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2070-2079_mean.tif,175.0,406.0,586.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2070-2079_mean.tif,133.0,370.3,585.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2070-2079_mean.tif,107.0,319.7,560.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2070-2079_mean.tif,109.0,307.8,557.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2070-2079_mean.tif,122.0,318.9,557.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2070-2079_mean.tif,129.0,328.5,556.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2070-2079_mean.tif,132.0,331.3,556.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2070-2079_mean.tif,133.0,334.8,556.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2080-2089_mean.tif,115.0,335.5,551.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2080-2089_mean.tif,115.0,339.2,551.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2080-2089_mean.tif,117.0,347.0,551.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2080-2089_mean.tif,157.0,379.7,574.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2080-2089_mean.tif,193.0,412.0,587.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2080-2089_mean.tif,155.0,371.5,589.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2080-2089_mean.tif,110.0,315.0,571.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2080-2089_mean.tif,99.0,299.1,555.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2080-2089_mean.tif,110.0,317.9,553.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2080-2089_mean.tif,116.0,328.2,552.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2080-2089_mean.tif,119.0,328.9,552.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2080-2089_mean.tif,119.0,333.5,551.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2090-2099_mean.tif,131.0,336.5,556.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2090-2099_mean.tif,132.0,340.9,556.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2090-2099_mean.tif,134.0,346.5,556.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2090-2099_mean.tif,158.0,368.8,560.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2090-2099_mean.tif,169.0,397.2,581.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2090-2099_mean.tif,122.0,360.8,586.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2090-2099_mean.tif,101.0,312.1,571.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2090-2099_mean.tif,102.0,306.3,567.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2090-2099_mean.tif,117.0,318.9,556.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2090-2099_mean.tif,127.0,326.6,553.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2090-2099_mean.tif,129.0,329.0,552.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2090-2099_mean.tif,130.0,332.4,552.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_1950-1959_mean.tif,112.0,339.8,599.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_1950-1959_mean.tif,112.0,341.8,599.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_1950-1959_mean.tif,115.0,345.5,599.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_1950-1959_mean.tif,137.0,363.5,600.0
sm2_mm_ACCESS1-3_rcp85_may_mean_1950-1959_mean.tif,146.0,410.1,603.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_1950-1959_mean.tif,117.0,393.3,611.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_1950-1959_mean.tif,97.0,344.7,608.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_1950-1959_mean.tif,96.0,326.2,605.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_1950-1959_mean.tif,111.0,337.6,602.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_1950-1959_mean.tif,116.0,342.7,598.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_1950-1959_mean.tif,116.0,340.8,598.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_1950-1959_mean.tif,116.0,340.5,598.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_1960-1969_mean.tif,118.0,340.6,608.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_1960-1969_mean.tif,118.0,343.1,608.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_1960-1969_mean.tif,119.0,345.6,608.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_1960-1969_mean.tif,148.0,364.6,609.0
sm2_mm_ACCESS1-3_rcp85_may_mean_1960-1969_mean.tif,161.0,407.9,612.0
