File,Min,Mean,Max
evap_mm_ACCESS1-3_rcp45_feb_total_2050-2059_mean.tif,-5.0,-0.6,14.0
evap_mm_ACCESS1-3_rcp45_mar_total_2050-2059_mean.tif,-4.0,2.0,25.0
evap_mm_ACCESS1-3_rcp45_apr_total_2050-2059_mean.tif,-3.0,8.1,44.0
evap_mm_ACCESS1-3_rcp45_may_total_2050-2059_mean.tif,-5.0,20.6,86.0
evap_mm_ACCESS1-3_rcp45_jun_total_2050-2059_mean.tif,-12.0,61.1,131.0
evap_mm_ACCESS1-3_rcp45_jul_total_2050-2059_mean.tif,-16.0,78.8,140.0
evap_mm_ACCESS1-3_rcp45_aug_total_2050-2059_mean.tif,-16.0,47.6,96.0
evap_mm_ACCESS1-3_rcp45_sep_total_2050-2059_mean.tif,-9.0,16.4,52.0
evap_mm_ACCESS1-3_rcp45_oct_total_2050-2059_mean.tif,-4.0,2.9,31.0
evap_mm_ACCESS1-3_rcp45_nov_total_2050-2059_mean.tif,-4.0,-0.5,22.0
evap_mm_ACCESS1-3_rcp45_dec_total_2050-2059_mean.tif,-5.0,-1.1,14.0
evap_mm_ACCESS1-3_rcp45_jan_total_2060-2069_mean.tif,-6.0,-1.0,12.0
evap_mm_ACCESS1-3_rcp45_feb_total_2060-2069_mean.tif,-4.0,-0.4,13.0
evap_mm_ACCESS1-3_rcp45_mar_total_2060-2069_mean.tif,-4.0,2.8,25.0
evap_mm_ACCESS1-3_rcp45_apr_total_2060-2069_mean.tif,-5.0,9.0,50.0
evap_mm_ACCESS1-3_rcp45_may_total_2060-2069_mean.tif,-8.0,23.4,94.0
evap_mm_ACCESS1-3_rcp45_jun_total_2060-2069_mean.tif,-8.0,66.0,141.0
evap_mm_ACCESS1-3_rcp45_jul_total_2060-2069_mean.tif,-14.0,76.5,131.0
evap_mm_ACCESS1-3_rcp45_aug_total_2060-2069_mean.tif,-14.0,50.1,93.0
evap_mm_ACCESS1-3_rcp45_sep_total_2060-2069_mean.tif,-11.0,16.5,58.0
evap_mm_ACCESS1-3_rcp45_oct_total_2060-2069_mean.tif,-4.0,3.2,37.0
evap_mm_ACCESS1-3_rcp45_nov_total_2060-2069_mean.tif,-4.0,-0.4,22.0
evap_mm_ACCESS1-3_rcp45_dec_total_2060-2069_mean.tif,-6.0,-1.1,14.0
evap_mm_ACCESS1-3_rcp45_jan_total_2070-2079_mean.tif,-5.0,-0.8,13.0
evap_mm_ACCESS1-3_rcp45_feb_total_2070-2079_mean.tif,-6.0,-0.4,14.0
evap_mm_ACCESS1-3_rcp45_mar_total_2070-2079_mean.tif,-4.0,2.6,26.0
evap_mm_ACCESS1-3_rcp45_apr_total_2070-2079_mean.tif,-4.0,8.3,52.0
evap_mm_ACCESS1-3_rcp45_may_total_2070-2079_mean.tif,-5.0,20.6,95.0
evap_mm_ACCESS1-3_rcp45_jun_total_2070-2079_mean.tif,-9.0,66.3,135.0
evap_mm_ACCESS1-3_rcp45_jul_total_2070-2079_mean.tif,-16.0,78.6,130.0
evap_mm_ACCESS1-3_rcp45_aug_total_2070-2079_mean.tif,-17.0,49.0,89.0
evap_mm_ACCESS1-3_rcp45_sep_total_2070-2079_mean.tif,-7.0,14.5,48.0
evap_mm_ACCESS1-3_rcp45_oct_total_2070-2079_mean.tif,-3.0,2.7,34.0
evap_mm_ACCESS1-3_rcp45_nov_total_2070-2079_mean.tif,-4.0,-0.8,23.0
evap_mm_ACCESS1-3_rcp45_dec_total_2070-2079_mean.tif,-5.0,-1.4,15.0
evap_mm_ACCESS1-3_rcp45_jan_total_2080-2089_mean.tif,-6.0,-1.0,10.0
evap_mm_ACCESS1-3_rcp45_feb_total_2080-2089_mean.tif,-4.0,-0.7,13.0
evap_mm_ACCESS1-3_rcp45_mar_total_2080-2089_mean.tif,-5.0,2.3,24.0
evap_mm_ACCESS1-3_rcp45_apr_total_2080-2089_mean.tif,-5.0,7.7,48.0
evap_mm_ACCESS1-3_rcp45_may_total_2080-2089_mean.tif,-9.0,21.1,83.0
evap_mm_ACCESS1-3_rcp45_jun_total_2080-2089_mean.tif,-10.0,65.2,139.0
evap_mm_ACCESS1-3_rcp45_jul_total_2080-2089_mean.tif,-16.0,80.7,142.0
evap_mm_ACCESS1-3_rcp45_aug_total_2080-2089_mean.tif,-13.0,52.2,98.0
evap_mm_ACCESS1-3_rcp45_sep_total_2080-2089_mean.tif,-8.0,16.5,51.0
evap_mm_ACCESS1-3_rcp45_oct_total_2080-2089_mean.tif,-3.0,2.8,32.0
evap_mm_ACCESS1-3_rcp45_nov_total_2080-2089_mean.tif,-4.0,-0.6,24.0
evap_mm_ACCESS1-3_rcp45_dec_total_2080-2089_mean.tif,-5.0,-1.4,13.0
evap_mm_ACCESS1-3_rcp45_jan_total_2090-2099_mean.tif,-6.0,-1.0,14.0
evap_mm_ACCESS1-3_rcp45_feb_total_2090-2099_mean.tif,-6.0,-0.9,15.0
evap_mm_ACCESS1-3_rcp45_mar_total_2090-2099_mean.tif,-5.0,2.3,24.0
evap_mm_ACCESS1-3_rcp45_apr_total_2090-2099_mean.tif,-4.0,9.0,53.0
evap_mm_ACCESS1-3_rcp45_may_total_2090-2099_mean.tif,-7.0,22.4,98.0
evap_mm_ACCESS1-3_rcp45_jun_total_2090-2099_mean.tif,-8.0,66.4,133.0
evap_mm_ACCESS1-3_rcp45_jul_total_2090-2099_mean.tif,-15.0,77.6,131.0
evap_mm_ACCESS1-3_rcp45_aug_total_2090-2099_mean.tif,-15.0,46.9,95.0
evap_mm_ACCESS1-3_rcp45_sep_total_2090-2099_mean.tif,-6.0,18.5,61.0
evap_mm_ACCESS1-3_rcp45_oct_total_2090-2099_mean.tif,-3.0,4.1,41.0
evap_mm_ACCESS1-3_rcp45_nov_total_2090-2099_mean.tif,-4.0,-0.4,23.0
evap_mm_ACCESS1-3_rcp45_dec_total_2090-2099_mean.tif,-5.0,-1.2,17.0
evap_mm_ACCESS1-3_rcp85_jan_total_1950-1959_mean.tif,-4.0,-0.4,9.0
evap_mm_ACCESS1-3_rcp85_feb_total_1950-1959_mean.tif,-4.0,-0.5,10.0
evap_mm_ACCESS1-3_rcp85_mar_total_1950-1959_mean.tif,-3.0,2.1,17.0
evap_mm_ACCESS1-3_rcp85_apr_total_1950-1959_mean.tif,-1.0,8.7,38.0
evap_mm_ACCESS1-3_rcp85_may_total_1950-1959_mean.tif,-9.0,17.9,70.0
evap_mm_ACCESS1-3_rcp85_jun_total_1950-1959_mean.tif,-13.0,54.3,131.0
evap_mm_ACCESS1-3_rcp85_jul_total_1950-1959_mean.tif,-19.0,63.8,128.0
evap_mm_ACCESS1-3_rcp85_aug_total_1950-1959_mean.tif,-18.0,38.9,89.0
evap_mm_ACCESS1-3_rcp85_sep_total_1950-1959_mean.tif,-13.0,12.3,51.0
evap_mm_ACCESS1-3_rcp85_oct_total_1950-1959_mean.tif,-7.0,1.3,28.0
evap_mm_ACCESS1-3_rcp85_nov_total_1950-1959_mean.tif,-4.0,-0.9,15.0
evap_mm_ACCESS1-3_rcp85_dec_total_1950-1959_mean.tif,-5.0,-1.3,9.0
evap_mm_ACCESS1-3_rcp85_jan_total_1960-1969_mean.tif,-4.0,-1.0,6.0
evap_mm_ACCESS1-3_rcp85_feb_total_1960-1969_mean.tif,-3.0,-0.5,7.0
evap_mm_ACCESS1-3_rcp85_mar_total_1960-1969_mean.tif,-2.0,1.8,13.0
