File,Min,Mean,Max
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2040-2049_mean.tif,0.0,5.0,2661.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2040-2049_mean.tif,0.0,86.9,14305.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2040-2049_mean.tif,0.0,316.3,34849.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2040-2049_mean.tif,0.0,579.0,57241.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2040-2049_mean.tif,0.0,519.0,50170.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2040-2049_mean.tif,0.0,180.0,24172.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2040-2049_mean.tif,0.0,18.8,11219.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2040-2049_mean.tif,0.0,1.7,2779.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2040-2049_mean.tif,0.0,0.2,386.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2050-2059_mean.tif,0.0,0.1,513.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2050-2059_mean.tif,0.0,0.2,1271.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2050-2059_mean.tif,0.0,0.8,1318.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2050-2059_mean.tif,0.0,5.0,3177.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2050-2059_mean.tif,0.0,50.0,11860.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2050-2059_mean.tif,0.0,225.0,27741.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2050-2059_mean.tif,0.0,462.8,60330.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2050-2059_mean.tif,0.0,425.2,53900.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2050-2059_mean.tif,0.0,159.4,28583.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2050-2059_mean.tif,0.0,27.3,5861.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2050-2059_mean.tif,0.0,0.9,1847.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2050-2059_mean.tif,0.0,0.1,338.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2060-2069_mean.tif,0.0,0.1,294.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2060-2069_mean.tif,0.0,0.1,221.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2060-2069_mean.tif,0.0,0.6,3056.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2060-2069_mean.tif,0.0,3.9,1911.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2060-2069_mean.tif,0.0,55.5,11832.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2060-2069_mean.tif,0.0,205.2,33342.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2060-2069_mean.tif,0.0,378.8,60448.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2060-2069_mean.tif,0.0,347.6,53254.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2060-2069_mean.tif,0.0,199.7,34939.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2060-2069_mean.tif,0.0,6.8,3912.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2060-2069_mean.tif,0.0,0.4,1024.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2060-2069_mean.tif,0.0,0.1,550.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2070-2079_mean.tif,0.0,0.3,1225.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2070-2079_mean.tif,0.0,0.3,1699.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2070-2079_mean.tif,0.0,0.4,1025.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2070-2079_mean.tif,0.0,2.6,1871.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2070-2079_mean.tif,0.0,26.7,9571.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2070-2079_mean.tif,0.0,146.8,34084.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2070-2079_mean.tif,0.0,303.9,71356.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2070-2079_mean.tif,0.0,268.5,56736.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2070-2079_mean.tif,0.0,86.1,29229.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2070-2079_mean.tif,0.0,4.8,3306.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2070-2079_mean.tif,0.0,0.3,503.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2070-2079_mean.tif,0.0,0.2,437.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2080-2089_mean.tif,0.0,0.3,1255.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2080-2089_mean.tif,-inf,-inf,1321.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2080-2089_mean.tif,-inf,-inf,772.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2080-2089_mean.tif,-inf,-inf,3732.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2080-2089_mean.tif,0.0,13.2,6635.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2080-2089_mean.tif,0.0,99.5,29212.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2080-2089_mean.tif,0.0,255.5,88004.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2080-2089_mean.tif,0.0,206.2,58704.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2080-2089_mean.tif,0.0,75.5,28098.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2080-2089_mean.tif,0.0,1.7,1050.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2080-2089_mean.tif,0.0,0.2,1244.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2080-2089_mean.tif,0.0,0.3,765.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2090-2099_mean.tif,0.0,0.4,1441.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2090-2099_mean.tif,0.0,0.3,1810.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2090-2099_mean.tif,0.0,0.5,2679.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2090-2099_mean.tif,0.0,1.5,1966.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2090-2099_mean.tif,0.0,28.1,14657.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2090-2099_mean.tif,0.0,113.7,33661.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2090-2099_mean.tif,0.0,221.7,70341.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2090-2099_mean.tif,0.0,196.0,52985.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2090-2099_mean.tif,0.0,72.3,25595.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2090-2099_mean.tif,0.0,5.3,3165.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2090-2099_mean.tif,0.0,0.2,981.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2090-2099_mean.tif,0.0,0.2,801.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_1950-1959_mean.tif,0.0,7.5,10267.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_1950-1959_mean.tif,0.0,13.9,9426.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_1950-1959_mean.tif,0.0,23.3,22663.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_1950-1959_mean.tif,0.0,177.3,51032.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_1950-1959_mean.tif,0.0,1445.5,106497.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_1950-1959_mean.tif,0.0,3089.6,127653.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_1950-1959_mean.tif,0.0,4042.3,139555.0
